2024-06-11 16:23:10,282.bbq_producer.INFO ==================================================
2024-06-11 16:23:10,283.bbq_producer.INFO Today is 2024-06-11 at 04:23 PM
2024-06-11 16:23:10,283.bbq_producer.INFO Running on: nt Windows 10
2024-06-11 16:23:10,284.bbq_producer.INFO Python version:  3.11.9
2024-06-11 16:23:10,285.bbq_producer.INFO Python path: C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0
2024-06-11 16:23:10,286.bbq_producer.INFO Working dir: C:\Users\cbram\streaming-05-smart-smoker
2024-06-11 16:23:10,286.bbq_producer.INFO ==================================================
2024-06-11 16:27:02,359.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 13:54, 36
2024-06-11 16:27:03,444.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 13:55, 242.1
2024-06-11 16:27:04,508.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 13:55, 242.1
2024-06-11 16:27:05,555.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 13:55, 39.9
2024-06-11 16:27:06,623.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 13:55, 39.9
2024-06-11 16:27:06,695.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 13:55, 36
2024-06-11 16:27:07,764.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 13:55, 36
2024-06-11 16:27:08,827.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 13:56, 241.9
2024-06-11 16:27:09,878.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 13:56, 241.9
2024-06-11 16:27:10,945.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 13:56, 40.6
2024-06-11 16:27:12,009.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 13:56, 40.6
2024-06-11 16:27:12,054.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 13:56, 36.4
2024-06-11 16:27:13,115.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 13:56, 36.4
2024-06-11 16:27:14,181.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 13:57, 242.1
2024-06-11 16:27:15,223.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 13:57, 242.1
2024-06-11 16:27:16,292.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 13:57, 41.4
2024-06-11 16:27:17,359.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 13:57, 41.4
2024-06-11 16:27:17,404.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 13:57, 36.7
2024-06-11 16:27:18,466.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 13:57, 36.7
2024-06-11 16:27:19,535.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 13:58, 240.4
2024-06-11 16:27:20,600.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 13:58, 240.4
2024-06-11 16:27:21,663.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 13:58, 42.2
2024-06-11 16:27:22,727.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 13:58, 42.2
2024-06-11 16:27:22,774.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 13:58, 37.1
2024-06-11 16:27:23,839.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 13:58, 37.1
2024-06-11 16:27:24,885.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 13:59, 240.2
2024-06-11 16:27:25,947.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 13:59, 240.2
2024-06-11 16:27:27,010.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 13:59, 43.1
2024-06-11 16:27:28,073.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 13:59, 43.1
2024-06-11 16:27:28,120.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 13:59, 37.6
2024-06-11 16:27:29,186.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 13:59, 37.6
2024-06-11 16:27:30,233.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:00, 240.1
2024-06-11 16:27:31,296.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:00, 240.1
2024-06-11 16:27:32,357.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:00, 44.1
2024-06-11 16:27:33,420.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:00, 44.1
2024-06-11 16:27:33,468.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:00, 38
2024-06-11 16:27:34,535.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:00, 38
2024-06-11 16:27:35,604.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:01, 239.8
2024-06-11 16:27:36,665.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:01, 239.8
2024-06-11 16:27:37,734.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:01, 45.1
2024-06-11 16:27:38,802.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:01, 45.1
2024-06-11 16:27:38,846.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:01, 38.5
2024-06-11 16:27:39,912.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:01, 38.5
2024-06-11 16:27:40,981.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:02, 239.9
2024-06-11 16:27:42,048.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:02, 239.9
2024-06-11 16:27:43,117.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:02, 46
2024-06-11 16:27:44,184.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:02, 46
2024-06-11 16:27:44,226.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:02, 39.2
2024-06-11 16:27:45,275.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:02, 39.2
2024-06-11 16:27:46,338.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:03, 240.4
2024-06-11 16:27:47,406.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:03, 240.4
2024-06-11 16:27:48,472.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:03, 47.1
2024-06-11 16:27:49,540.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:03, 47.1
2024-06-11 16:27:49,579.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:03, 39.8
2024-06-11 16:27:50,626.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:03, 39.8
2024-06-11 16:27:51,692.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:04, 240.8
2024-06-11 16:27:52,758.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:04, 240.8
2024-06-11 16:27:53,824.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:04, 48.2
2024-06-11 16:27:54,876.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:04, 48.2
2024-06-11 16:27:54,919.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:04, 40.4
2024-06-11 16:27:55,980.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:04, 40.4
2024-06-11 16:27:57,041.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:05, 241.3
2024-06-11 16:27:58,110.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:05, 241.3
2024-06-11 16:27:59,175.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:05, 49.4
2024-06-11 16:28:00,226.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:05, 49.4
2024-06-11 16:28:00,274.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:05, 41.1
2024-06-11 16:28:01,338.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:05, 41.1
2024-06-11 16:28:02,400.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:06, 241.7
2024-06-11 16:28:03,466.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:06, 241.7
2024-06-11 16:28:04,529.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:06, 50.5
2024-06-11 16:28:05,593.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:06, 50.5
2024-06-11 16:28:05,636.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:06, 41.9
2024-06-11 16:28:06,683.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:06, 41.9
2024-06-11 16:28:07,751.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:07, 242.3
2024-06-11 16:28:08,816.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:07, 242.3
2024-06-11 16:28:09,866.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:07, 51.8
2024-06-11 16:28:10,913.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:07, 51.8
2024-06-11 16:28:10,957.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:07, 42.7
2024-06-11 16:28:12,023.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:07, 42.7
2024-06-11 16:28:13,090.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:08, 243.4
2024-06-11 16:28:14,138.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:08, 243.4
2024-06-11 16:28:15,183.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:08, 52.9
2024-06-11 16:28:16,247.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:08, 52.9
2024-06-11 16:28:16,290.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:08, 43.4
2024-06-11 16:28:17,352.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:08, 43.4
2024-06-11 16:28:18,420.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:09, 242.5
2024-06-11 16:28:19,480.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:09, 242.5
2024-06-11 16:28:20,546.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:09, 54.2
2024-06-11 16:28:21,615.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:09, 54.2
2024-06-11 16:28:21,659.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:09, 44.3
2024-06-11 16:28:22,726.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:09, 44.3
2024-06-11 16:28:23,791.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:10, 242.1
2024-06-11 16:28:24,841.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:10, 242.1
2024-06-11 16:28:25,903.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:10, 55.6
2024-06-11 16:28:26,968.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:10, 55.6
2024-06-11 16:28:27,014.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:10, 45.4
2024-06-11 16:28:28,083.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:10, 45.4
2024-06-11 16:28:29,165.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:11, 243.3
2024-06-11 16:28:30,211.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:11, 243.3
2024-06-11 16:28:31,275.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:11, 56.8
2024-06-11 16:28:32,337.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:11, 56.8
2024-06-11 16:28:32,391.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:11, 46.1
2024-06-11 16:28:33,478.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:11, 46.1
2024-06-11 16:28:34,543.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:12, 244
2024-06-11 16:28:35,608.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:12, 244
2024-06-11 16:28:36,670.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:12, 58.2
2024-06-11 16:28:37,706.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:12, 58.2
2024-06-11 16:28:37,732.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:12, 47.1
2024-06-11 16:28:38,758.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:12, 47.1
2024-06-11 16:28:39,789.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:13, 244.3
2024-06-11 16:28:40,852.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:13, 244.3
2024-06-11 16:28:41,918.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:13, 59.4
2024-06-11 16:28:42,979.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:13, 59.4
2024-06-11 16:28:43,030.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:13, 48.1
2024-06-11 16:28:44,093.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:13, 48.1
2024-06-11 16:28:45,158.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:14, 244.7
2024-06-11 16:28:46,206.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:14, 244.7
2024-06-11 16:28:47,253.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:14, 60.7
2024-06-11 16:28:48,321.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:14, 60.7
2024-06-11 16:28:48,361.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:14, 49.1
2024-06-11 16:28:49,435.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:14, 49.1
2024-06-11 16:28:50,495.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:15, 245.2
2024-06-11 16:28:51,556.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:15, 245.2
2024-06-11 16:28:52,622.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:15, 62.1
2024-06-11 16:28:53,683.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:15, 62.1
2024-06-11 16:28:53,730.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:15, 50.2
2024-06-11 16:28:54,776.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:15, 50.2
2024-06-11 16:28:55,842.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:16, 244.8
2024-06-11 16:28:56,890.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:16, 244.8
2024-06-11 16:28:58,014.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:16, 63.3
2024-06-11 16:28:59,142.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:16, 63.3
2024-06-11 16:28:59,222.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:16, 51.2
2024-06-11 16:29:00,286.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:16, 51.2
2024-06-11 16:29:01,350.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:17, 245.3
2024-06-11 16:29:02,418.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:17, 245.3
2024-06-11 16:29:03,486.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:17, 64.5
2024-06-11 16:29:04,562.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:17, 64.5
2024-06-11 16:29:04,613.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:17, 52.3
2024-06-11 16:29:05,657.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:17, 52.3
2024-06-11 16:29:06,723.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:18, 246.1
2024-06-11 16:29:07,789.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:18, 246.1
2024-06-11 16:29:08,836.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:18, 65.6
2024-06-11 16:29:09,882.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:18, 65.6
2024-06-11 16:29:09,927.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:18, 53.3
2024-06-11 16:29:10,988.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:18, 53.3
2024-06-11 16:29:12,054.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:19, 247.7
2024-06-11 16:29:13,118.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:19, 247.7
2024-06-11 16:29:14,186.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:19, 66.9
2024-06-11 16:29:15,237.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:19, 66.9
2024-06-11 16:29:15,279.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:19, 54.4
2024-06-11 16:29:16,344.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:19, 54.4
2024-06-11 16:29:17,397.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:20, 248.1
2024-06-11 16:29:18,455.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:20, 248.1
2024-06-11 16:29:19,523.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:20, 68.1
2024-06-11 16:29:20,589.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:20, 68.1
2024-06-11 16:29:20,632.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:20, 55.6
2024-06-11 16:29:21,701.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:20, 55.6
2024-06-11 16:29:22,766.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:21, 248.8
2024-06-11 16:29:23,814.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:21, 248.8
2024-06-11 16:29:24,877.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:21, 69.2
2024-06-11 16:29:25,940.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:21, 69.2
2024-06-11 16:29:25,989.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:21, 56.7
2024-06-11 16:29:27,053.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:21, 56.7
2024-06-11 16:29:28,118.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:22, 249.4
2024-06-11 16:29:29,185.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:22, 249.4
2024-06-11 16:29:30,230.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:22, 70.3
2024-06-11 16:29:31,295.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:22, 70.3
2024-06-11 16:29:31,335.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:22, 57.9
2024-06-11 16:29:32,381.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:22, 57.9
2024-06-11 16:29:33,447.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:23, 249.8
2024-06-11 16:29:34,515.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:23, 249.8
2024-06-11 16:29:35,582.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:23, 71.5
2024-06-11 16:29:36,648.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:23, 71.5
2024-06-11 16:29:36,715.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:23, 59.1
2024-06-11 16:29:37,776.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:23, 59.1
2024-06-11 16:29:38,854.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:24, 249.2
2024-06-11 16:29:39,921.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:24, 249.2
2024-06-11 16:29:40,988.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:24, 72.6
2024-06-11 16:29:42,056.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:24, 72.6
2024-06-11 16:29:42,099.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:24, 60.3
2024-06-11 16:29:43,166.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:24, 60.3
2024-06-11 16:29:44,230.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:25, 248.1
2024-06-11 16:29:45,280.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:25, 248.1
2024-06-11 16:29:46,348.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:25, 73.8
2024-06-11 16:29:47,400.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:25, 73.8
2024-06-11 16:29:47,443.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:25, 61.5
2024-06-11 16:29:48,505.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:25, 61.5
2024-06-11 16:29:49,568.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:26, 248.5
2024-06-11 16:29:50,615.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:26, 248.5
2024-06-11 16:29:51,685.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:26, 74.9
2024-06-11 16:29:52,752.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:26, 74.9
2024-06-11 16:29:52,798.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:26, 62.7
2024-06-11 16:29:53,855.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:26, 62.7
2024-06-11 16:29:54,924.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:27, 248.9
2024-06-11 16:29:55,991.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:27, 248.9
2024-06-11 16:29:57,057.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:27, 76
2024-06-11 16:29:58,105.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:27, 76
2024-06-11 16:29:58,143.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:27, 63.8
2024-06-11 16:29:59,211.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:27, 63.8
2024-06-11 16:30:00,259.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:28, 249.2
2024-06-11 16:30:01,326.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:28, 249.2
2024-06-11 16:30:02,397.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:28, 77.1
2024-06-11 16:30:03,461.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:28, 77.1
2024-06-11 16:30:03,503.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:28, 65.1
2024-06-11 16:30:04,568.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:28, 65.1
2024-06-11 16:30:05,617.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:29, 249.4
2024-06-11 16:30:06,679.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:29, 249.4
2024-06-11 16:30:07,744.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:29, 78.1
2024-06-11 16:30:08,814.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:29, 78.1
2024-06-11 16:30:08,861.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:29, 66.3
2024-06-11 16:30:09,928.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:29, 66.3
2024-06-11 16:30:10,995.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:30, 250.4
2024-06-11 16:30:12,056.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 14:30, 250.4
2024-06-11 16:30:13,107.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:30, 79.2
2024-06-11 16:30:14,176.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 14:30, 79.2
2024-06-11 16:30:14,226.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 14:30, 67.5
